breed_name,gene_id,count_breed,count_total,Proportion
FRIESIAN,ENSECAG00000060383,1,3,0.3333333333333333
ARABIAN,ENSECAG00000060383,1,3,0.3333333333333333
AKHAL-TEKE,ENSECAG00000060383,1,3,0.3333333333333333
HANOVERIAN,ENSECAG00000060334,2,4,0.5
ARABIAN,ENSECAG00000060334,2,4,0.5
MONGOLIAN,ENSECAG00000060305,1,1,1.0
TIBETAN,ENSECAG00000060227,1,13,0.07692307692307693
QUARTER HORSE,ENSECAG00000060227,1,13,0.07692307692307693
MONGOLIAN,ENSECAG00000060227,1,13,0.07692307692307693
JEJU HORSE,ENSECAG00000060227,1,13,0.07692307692307693
ARABIAN,ENSECAG00000060227,1,13,0.07692307692307693
AKHAL-TEKE,ENSECAG00000060227,8,13,0.6153846153846154
TIBETAN,ENSECAG00000060199,1,25,0.04
THOROUGHBRED,ENSECAG00000060199,1,25,0.04
STANDARDBRED,ENSECAG00000060199,1,25,0.04
MONGOLIAN,ENSECAG00000060199,7,25,0.28
JEJU HORSE,ENSECAG00000060199,5,25,0.2
FREIBERGER,ENSECAG00000060199,4,25,0.16
ARABIAN,ENSECAG00000060199,6,25,0.24
TIBETAN,ENSECAG00000059927,1,1,1.0
ARABIAN,ENSECAG00000059917,1,1,1.0
TIBETAN,ENSECAG00000059772,2,2,1.0
JEJU HORSE,ENSECAG00000059654,2,2,1.0
QUARTER HORSE,ENSECAG00000059652,1,1,1.0
TIBETAN,ENSECAG00000059638,1,2,0.5
MONGOLIAN,ENSECAG00000059638,1,2,0.5
JEJU HORSE,ENSECAG00000059608,1,1,1.0
MONGOLIAN,ENSECAG00000059605,1,1,1.0
TIBETAN,ENSECAG00000059492,4,32,0.125
QUARTER HORSE,ENSECAG00000059492,9,32,0.28125
MONGOLIAN,ENSECAG00000059492,8,32,0.25
JEJU HORSE,ENSECAG00000059492,7,32,0.21875
HANOVERIAN,ENSECAG00000059492,2,32,0.0625
FREIBERGER,ENSECAG00000059492,1,32,0.03125
ARABIAN,ENSECAG00000059492,1,32,0.03125
TIBETAN,ENSECAG00000059328,1,1,1.0
TIBETAN,ENSECAG00000059312,1,8,0.125
MONGOLIAN,ENSECAG00000059312,3,8,0.375
HANOVERIAN,ENSECAG00000059312,1,8,0.125
FREIBERGER,ENSECAG00000059312,1,8,0.125
ARABIAN,ENSECAG00000059312,2,8,0.25
TIBETAN,ENSECAG00000059269,2,36,0.05555555555555555
THOROUGHBRED,ENSECAG00000059269,9,36,0.25
STANDARDBRED,ENSECAG00000059269,6,36,0.16666666666666666
QUARTER HORSE,ENSECAG00000059269,3,36,0.08333333333333333
MONGOLIAN,ENSECAG00000059269,3,36,0.08333333333333333
JEJU HORSE,ENSECAG00000059269,2,36,0.05555555555555555
ARABIAN,ENSECAG00000059269,2,36,0.05555555555555555
AKHAL-TEKE,ENSECAG00000059269,9,36,0.25
TIBETAN,ENSECAG00000059253,4,14,0.2857142857142857
QUARTER HORSE,ENSECAG00000059253,1,14,0.07142857142857142
MONGOLIAN,ENSECAG00000059253,5,14,0.35714285714285715
ARABIAN,ENSECAG00000059253,1,14,0.07142857142857142
AKHAL-TEKE,ENSECAG00000059253,3,14,0.21428571428571427
MONGOLIAN,ENSECAG00000059210,1,1,1.0
TIBETAN,ENSECAG00000059168,1,1,1.0
MONGOLIAN,ENSECAG00000059165,1,1,1.0
THOROUGHBRED,ENSECAG00000059108,11,32,0.34375
STANDARDBRED,ENSECAG00000059108,2,32,0.0625
QUARTER HORSE,ENSECAG00000059108,9,32,0.28125
MONGOLIAN,ENSECAG00000059108,2,32,0.0625
HANOVERIAN,ENSECAG00000059108,2,32,0.0625
FRIESIAN,ENSECAG00000059108,1,32,0.03125
FREIBERGER,ENSECAG00000059108,3,32,0.09375
ARABIAN,ENSECAG00000059108,1,32,0.03125
AKHAL-TEKE,ENSECAG00000059108,1,32,0.03125
TIBETAN,ENSECAG00000058955,15,71,0.2112676056338028
THOROUGHBRED,ENSECAG00000058955,5,71,0.07042253521126761
STANDARDBRED,ENSECAG00000058955,2,71,0.028169014084507043
QUARTER HORSE,ENSECAG00000058955,11,71,0.15492957746478872
MONGOLIAN,ENSECAG00000058955,14,71,0.19718309859154928
JEJU HORSE,ENSECAG00000058955,3,71,0.04225352112676056
HANOVERIAN,ENSECAG00000058955,4,71,0.056338028169014086
FRIESIAN,ENSECAG00000058955,2,71,0.028169014084507043
FREIBERGER,ENSECAG00000058955,5,71,0.07042253521126761
ARABIAN,ENSECAG00000058955,6,71,0.08450704225352113
AKHAL-TEKE,ENSECAG00000058955,4,71,0.056338028169014086
QUARTER HORSE,ENSECAG00000058904,2,2,1.0
MONGOLIAN,ENSECAG00000058822,1,1,1.0
FREIBERGER,ENSECAG00000058639,3,3,1.0
TIBETAN,ENSECAG00000058438,12,148,0.08108108108108109
THOROUGHBRED,ENSECAG00000058438,20,148,0.13513513513513514
STANDARDBRED,ENSECAG00000058438,6,148,0.04054054054054054
QUARTER HORSE,ENSECAG00000058438,22,148,0.14864864864864866
MONGOLIAN,ENSECAG00000058438,30,148,0.20270270270270271
JEJU HORSE,ENSECAG00000058438,8,148,0.05405405405405406
HANOVERIAN,ENSECAG00000058438,7,148,0.0472972972972973
FRIESIAN,ENSECAG00000058438,7,148,0.0472972972972973
FREIBERGER,ENSECAG00000058438,6,148,0.04054054054054054
ARABIAN,ENSECAG00000058438,19,148,0.12837837837837837
AKHAL-TEKE,ENSECAG00000058438,11,148,0.07432432432432433
THOROUGHBRED,ENSECAG00000058414,21,54,0.3888888888888889
STANDARDBRED,ENSECAG00000058414,3,54,0.05555555555555555
QUARTER HORSE,ENSECAG00000058414,12,54,0.2222222222222222
MONGOLIAN,ENSECAG00000058414,2,54,0.037037037037037035
JEJU HORSE,ENSECAG00000058414,1,54,0.018518518518518517
HANOVERIAN,ENSECAG00000058414,8,54,0.14814814814814814
FRIESIAN,ENSECAG00000058414,1,54,0.018518518518518517
FREIBERGER,ENSECAG00000058414,1,54,0.018518518518518517
ARABIAN,ENSECAG00000058414,3,54,0.05555555555555555
AKHAL-TEKE,ENSECAG00000058414,2,54,0.037037037037037035
TIBETAN,ENSECAG00000058247,1,1,1.0
QUARTER HORSE,ENSECAG00000058132,1,1,1.0
MONGOLIAN,ENSECAG00000058082,1,1,1.0
TIBETAN,ENSECAG00000058048,2,11,0.18181818181818182
QUARTER HORSE,ENSECAG00000058048,5,11,0.45454545454545453
MONGOLIAN,ENSECAG00000058048,2,11,0.18181818181818182
HANOVERIAN,ENSECAG00000058048,1,11,0.09090909090909091
AKHAL-TEKE,ENSECAG00000058048,1,11,0.09090909090909091
FRIESIAN,ENSECAG00000057931,1,1,1.0
TIBETAN,ENSECAG00000057842,1,5,0.2
MONGOLIAN,ENSECAG00000057842,1,5,0.2
HANOVERIAN,ENSECAG00000057842,1,5,0.2
FREIBERGER,ENSECAG00000057842,2,5,0.4
TIBETAN,ENSECAG00000057840,1,34,0.029411764705882353
THOROUGHBRED,ENSECAG00000057840,10,34,0.29411764705882354
STANDARDBRED,ENSECAG00000057840,3,34,0.08823529411764706
QUARTER HORSE,ENSECAG00000057840,9,34,0.2647058823529412
MONGOLIAN,ENSECAG00000057840,5,34,0.14705882352941177
JEJU HORSE,ENSECAG00000057840,2,34,0.058823529411764705
HANOVERIAN,ENSECAG00000057840,2,34,0.058823529411764705
ARABIAN,ENSECAG00000057840,2,34,0.058823529411764705
TIBETAN,ENSECAG00000057768,1,1,1.0
MONGOLIAN,ENSECAG00000057653,1,1,1.0
TIBETAN,ENSECAG00000057533,6,77,0.07792207792207792
THOROUGHBRED,ENSECAG00000057533,15,77,0.19480519480519481
STANDARDBRED,ENSECAG00000057533,7,77,0.09090909090909091
QUARTER HORSE,ENSECAG00000057533,15,77,0.19480519480519481
MONGOLIAN,ENSECAG00000057533,8,77,0.1038961038961039
JEJU HORSE,ENSECAG00000057533,3,77,0.03896103896103896
HANOVERIAN,ENSECAG00000057533,6,77,0.07792207792207792
FRIESIAN,ENSECAG00000057533,2,77,0.025974025974025976
FREIBERGER,ENSECAG00000057533,6,77,0.07792207792207792
ARABIAN,ENSECAG00000057533,3,77,0.03896103896103896
AKHAL-TEKE,ENSECAG00000057533,6,77,0.07792207792207792
MONGOLIAN,ENSECAG00000057487,1,1,1.0
TIBETAN,ENSECAG00000057475,3,18,0.16666666666666666
QUARTER HORSE,ENSECAG00000057475,3,18,0.16666666666666666
MONGOLIAN,ENSECAG00000057475,10,18,0.5555555555555556
FREIBERGER,ENSECAG00000057475,1,18,0.05555555555555555
ARABIAN,ENSECAG00000057475,1,18,0.05555555555555555
TIBETAN,ENSECAG00000057410,1,4,0.25
MONGOLIAN,ENSECAG00000057410,1,4,0.25
FRIESIAN,ENSECAG00000057410,1,4,0.25
ARABIAN,ENSECAG00000057410,1,4,0.25
TIBETAN,ENSECAG00000057207,7,46,0.15217391304347827
THOROUGHBRED,ENSECAG00000057207,9,46,0.1956521739130435
QUARTER HORSE,ENSECAG00000057207,6,46,0.13043478260869565
MONGOLIAN,ENSECAG00000057207,9,46,0.1956521739130435
JEJU HORSE,ENSECAG00000057207,1,46,0.021739130434782608
HANOVERIAN,ENSECAG00000057207,4,46,0.08695652173913043
FRIESIAN,ENSECAG00000057207,1,46,0.021739130434782608
FREIBERGER,ENSECAG00000057207,3,46,0.06521739130434782
ARABIAN,ENSECAG00000057207,2,46,0.043478260869565216
AKHAL-TEKE,ENSECAG00000057207,4,46,0.08695652173913043
FRIESIAN,ENSECAG00000057189,2,2,1.0
TIBETAN,ENSECAG00000057114,5,17,0.29411764705882354
THOROUGHBRED,ENSECAG00000057114,3,17,0.17647058823529413
MONGOLIAN,ENSECAG00000057114,2,17,0.11764705882352941
JEJU HORSE,ENSECAG00000057114,3,17,0.17647058823529413
FRIESIAN,ENSECAG00000057114,1,17,0.058823529411764705
FREIBERGER,ENSECAG00000057114,2,17,0.11764705882352941
AKHAL-TEKE,ENSECAG00000057114,1,17,0.058823529411764705
TIBETAN,ENSECAG00000057078,1,25,0.04
THOROUGHBRED,ENSECAG00000057078,1,25,0.04
STANDARDBRED,ENSECAG00000057078,1,25,0.04
MONGOLIAN,ENSECAG00000057078,7,25,0.28
JEJU HORSE,ENSECAG00000057078,5,25,0.2
FREIBERGER,ENSECAG00000057078,4,25,0.16
ARABIAN,ENSECAG00000057078,6,25,0.24
TIBETAN,ENSECAG00000057067,8,95,0.08421052631578947
THOROUGHBRED,ENSECAG00000057067,8,95,0.08421052631578947
STANDARDBRED,ENSECAG00000057067,5,95,0.05263157894736842
QUARTER HORSE,ENSECAG00000057067,8,95,0.08421052631578947
MONGOLIAN,ENSECAG00000057067,18,95,0.18947368421052632
JEJU HORSE,ENSECAG00000057067,8,95,0.08421052631578947
HANOVERIAN,ENSECAG00000057067,4,95,0.042105263157894736
FRIESIAN,ENSECAG00000057067,12,95,0.12631578947368421
FREIBERGER,ENSECAG00000057067,1,95,0.010526315789473684
ARABIAN,ENSECAG00000057067,10,95,0.10526315789473684
AKHAL-TEKE,ENSECAG00000057067,13,95,0.1368421052631579
TIBETAN,ENSECAG00000057034,3,3,1.0
TIBETAN,ENSECAG00000056917,11,78,0.14102564102564102
THOROUGHBRED,ENSECAG00000056917,6,78,0.07692307692307693
STANDARDBRED,ENSECAG00000056917,2,78,0.02564102564102564
QUARTER HORSE,ENSECAG00000056917,14,78,0.1794871794871795
MONGOLIAN,ENSECAG00000056917,16,78,0.20512820512820512
JEJU HORSE,ENSECAG00000056917,4,78,0.05128205128205128
HANOVERIAN,ENSECAG00000056917,4,78,0.05128205128205128
FRIESIAN,ENSECAG00000056917,8,78,0.10256410256410256
FREIBERGER,ENSECAG00000056917,6,78,0.07692307692307693
ARABIAN,ENSECAG00000056917,3,78,0.038461538461538464
AKHAL-TEKE,ENSECAG00000056917,4,78,0.05128205128205128
STANDARDBRED,ENSECAG00000056854,3,4,0.75
QUARTER HORSE,ENSECAG00000056854,1,4,0.25
TIBETAN,ENSECAG00000056846,1,5,0.2
MONGOLIAN,ENSECAG00000056846,2,5,0.4
ARABIAN,ENSECAG00000056846,2,5,0.4
TIBETAN,ENSECAG00000056827,1,59,0.01694915254237288
THOROUGHBRED,ENSECAG00000056827,5,59,0.0847457627118644
STANDARDBRED,ENSECAG00000056827,4,59,0.06779661016949153
QUARTER HORSE,ENSECAG00000056827,4,59,0.06779661016949153
MONGOLIAN,ENSECAG00000056827,11,59,0.1864406779661017
JEJU HORSE,ENSECAG00000056827,4,59,0.06779661016949153
HANOVERIAN,ENSECAG00000056827,5,59,0.0847457627118644
ARABIAN,ENSECAG00000056827,17,59,0.288135593220339
AKHAL-TEKE,ENSECAG00000056827,8,59,0.13559322033898305
THOROUGHBRED,ENSECAG00000056800,1,1,1.0
QUARTER HORSE,ENSECAG00000056761,2,4,0.5
MONGOLIAN,ENSECAG00000056761,2,4,0.5
ARABIAN,ENSECAG00000056710,2,3,0.6666666666666666
AKHAL-TEKE,ENSECAG00000056710,1,3,0.3333333333333333
QUARTER HORSE,ENSECAG00000056685,7,7,1.0
MONGOLIAN,ENSECAG00000056672,1,1,1.0
TIBETAN,ENSECAG00000056357,7,31,0.22580645161290322
STANDARDBRED,ENSECAG00000056357,2,31,0.06451612903225806
QUARTER HORSE,ENSECAG00000056357,5,31,0.16129032258064516
MONGOLIAN,ENSECAG00000056357,10,31,0.3225806451612903
JEJU HORSE,ENSECAG00000056357,3,31,0.0967741935483871
HANOVERIAN,ENSECAG00000056357,1,31,0.03225806451612903
FREIBERGER,ENSECAG00000056357,1,31,0.03225806451612903
AKHAL-TEKE,ENSECAG00000056357,2,31,0.06451612903225806
MONGOLIAN,ENSECAG00000056301,1,11,0.09090909090909091
HANOVERIAN,ENSECAG00000056301,2,11,0.18181818181818182
FRIESIAN,ENSECAG00000056301,6,11,0.5454545454545454
FREIBERGER,ENSECAG00000056301,2,11,0.18181818181818182
TIBETAN,ENSECAG00000056294,3,21,0.14285714285714285
QUARTER HORSE,ENSECAG00000056294,2,21,0.09523809523809523
MONGOLIAN,ENSECAG00000056294,11,21,0.5238095238095238
HANOVERIAN,ENSECAG00000056294,3,21,0.14285714285714285
FRIESIAN,ENSECAG00000056294,2,21,0.09523809523809523
TIBETAN,ENSECAG00000056194,6,118,0.05084745762711865
THOROUGHBRED,ENSECAG00000056194,19,118,0.16101694915254236
STANDARDBRED,ENSECAG00000056194,10,118,0.0847457627118644
QUARTER HORSE,ENSECAG00000056194,23,118,0.19491525423728814
MONGOLIAN,ENSECAG00000056194,17,118,0.1440677966101695
JEJU HORSE,ENSECAG00000056194,4,118,0.03389830508474576
HANOVERIAN,ENSECAG00000056194,5,118,0.0423728813559322
FRIESIAN,ENSECAG00000056194,1,118,0.00847457627118644
FREIBERGER,ENSECAG00000056194,4,118,0.03389830508474576
ARABIAN,ENSECAG00000056194,19,118,0.16101694915254236
AKHAL-TEKE,ENSECAG00000056194,10,118,0.0847457627118644
TIBETAN,ENSECAG00000056162,24,195,0.12307692307692308
THOROUGHBRED,ENSECAG00000056162,28,195,0.14358974358974358
STANDARDBRED,ENSECAG00000056162,9,195,0.046153846153846156
QUARTER HORSE,ENSECAG00000056162,26,195,0.13333333333333333
MONGOLIAN,ENSECAG00000056162,35,195,0.1794871794871795
JEJU HORSE,ENSECAG00000056162,11,195,0.05641025641025641
HANOVERIAN,ENSECAG00000056162,7,195,0.035897435897435895
FRIESIAN,ENSECAG00000056162,10,195,0.05128205128205128
FREIBERGER,ENSECAG00000056162,13,195,0.06666666666666667
ARABIAN,ENSECAG00000056162,21,195,0.1076923076923077
AKHAL-TEKE,ENSECAG00000056162,11,195,0.05641025641025641
TIBETAN,ENSECAG00000056071,1,1,1.0
TIBETAN,ENSECAG00000055905,4,34,0.11764705882352941
THOROUGHBRED,ENSECAG00000055905,1,34,0.029411764705882353
STANDARDBRED,ENSECAG00000055905,3,34,0.08823529411764706
QUARTER HORSE,ENSECAG00000055905,1,34,0.029411764705882353
MONGOLIAN,ENSECAG00000055905,13,34,0.38235294117647056
JEJU HORSE,ENSECAG00000055905,1,34,0.029411764705882353
HANOVERIAN,ENSECAG00000055905,1,34,0.029411764705882353
FRIESIAN,ENSECAG00000055905,1,34,0.029411764705882353
FREIBERGER,ENSECAG00000055905,7,34,0.20588235294117646
ARABIAN,ENSECAG00000055905,1,34,0.029411764705882353
AKHAL-TEKE,ENSECAG00000055905,1,34,0.029411764705882353
TIBETAN,ENSECAG00000055879,1,1,1.0
TIBETAN,ENSECAG00000055761,1,13,0.07692307692307693
MONGOLIAN,ENSECAG00000055761,2,13,0.15384615384615385
HANOVERIAN,ENSECAG00000055761,2,13,0.15384615384615385
ARABIAN,ENSECAG00000055761,8,13,0.6153846153846154
QUARTER HORSE,ENSECAG00000055741,1,1,1.0
TIBETAN,ENSECAG00000055675,2,19,0.10526315789473684
THOROUGHBRED,ENSECAG00000055675,2,19,0.10526315789473684
STANDARDBRED,ENSECAG00000055675,1,19,0.05263157894736842
QUARTER HORSE,ENSECAG00000055675,3,19,0.15789473684210525
MONGOLIAN,ENSECAG00000055675,4,19,0.21052631578947367
JEJU HORSE,ENSECAG00000055675,2,19,0.10526315789473684
HANOVERIAN,ENSECAG00000055675,1,19,0.05263157894736842
FRIESIAN,ENSECAG00000055675,1,19,0.05263157894736842
AKHAL-TEKE,ENSECAG00000055675,3,19,0.15789473684210525
JEJU HORSE,ENSECAG00000055630,2,2,1.0
TIBETAN,ENSECAG00000055619,2,50,0.04
THOROUGHBRED,ENSECAG00000055619,18,50,0.36
STANDARDBRED,ENSECAG00000055619,5,50,0.1
QUARTER HORSE,ENSECAG00000055619,6,50,0.12
MONGOLIAN,ENSECAG00000055619,2,50,0.04
JEJU HORSE,ENSECAG00000055619,1,50,0.02
HANOVERIAN,ENSECAG00000055619,3,50,0.06
ARABIAN,ENSECAG00000055619,8,50,0.16
AKHAL-TEKE,ENSECAG00000055619,5,50,0.1
TIBETAN,ENSECAG00000055519,1,54,0.018518518518518517
THOROUGHBRED,ENSECAG00000055519,13,54,0.24074074074074073
STANDARDBRED,ENSECAG00000055519,4,54,0.07407407407407407
QUARTER HORSE,ENSECAG00000055519,11,54,0.2037037037037037
MONGOLIAN,ENSECAG00000055519,4,54,0.07407407407407407
HANOVERIAN,ENSECAG00000055519,4,54,0.07407407407407407
ARABIAN,ENSECAG00000055519,5,54,0.09259259259259259
AKHAL-TEKE,ENSECAG00000055519,12,54,0.2222222222222222
THOROUGHBRED,ENSECAG00000055466,1,1,1.0
FREIBERGER,ENSECAG00000055464,3,3,1.0
TIBETAN,ENSECAG00000055447,5,59,0.0847457627118644
THOROUGHBRED,ENSECAG00000055447,6,59,0.1016949152542373
STANDARDBRED,ENSECAG00000055447,4,59,0.06779661016949153
QUARTER HORSE,ENSECAG00000055447,6,59,0.1016949152542373
MONGOLIAN,ENSECAG00000055447,19,59,0.3220338983050847
JEJU HORSE,ENSECAG00000055447,10,59,0.1694915254237288
FRIESIAN,ENSECAG00000055447,1,59,0.01694915254237288
FREIBERGER,ENSECAG00000055447,2,59,0.03389830508474576
ARABIAN,ENSECAG00000055447,3,59,0.05084745762711865
AKHAL-TEKE,ENSECAG00000055447,3,59,0.05084745762711865
TIBETAN,ENSECAG00000055374,1,13,0.07692307692307693
STANDARDBRED,ENSECAG00000055374,1,13,0.07692307692307693
QUARTER HORSE,ENSECAG00000055374,2,13,0.15384615384615385
MONGOLIAN,ENSECAG00000055374,1,13,0.07692307692307693
HANOVERIAN,ENSECAG00000055374,3,13,0.23076923076923078
ARABIAN,ENSECAG00000055374,2,13,0.15384615384615385
AKHAL-TEKE,ENSECAG00000055374,3,13,0.23076923076923078
JEJU HORSE,ENSECAG00000055276,1,1,1.0
MONGOLIAN,ENSECAG00000055223,2,6,0.3333333333333333
JEJU HORSE,ENSECAG00000055223,4,6,0.6666666666666666
TIBETAN,ENSECAG00000055182,1,17,0.058823529411764705
THOROUGHBRED,ENSECAG00000055182,6,17,0.35294117647058826
MONGOLIAN,ENSECAG00000055182,3,17,0.17647058823529413
JEJU HORSE,ENSECAG00000055182,1,17,0.058823529411764705
HANOVERIAN,ENSECAG00000055182,2,17,0.11764705882352941
ARABIAN,ENSECAG00000055182,3,17,0.17647058823529413
AKHAL-TEKE,ENSECAG00000055182,1,17,0.058823529411764705
TIBETAN,ENSECAG00000055181,9,90,0.1
THOROUGHBRED,ENSECAG00000055181,6,90,0.06666666666666667
STANDARDBRED,ENSECAG00000055181,9,90,0.1
QUARTER HORSE,ENSECAG00000055181,6,90,0.06666666666666667
MONGOLIAN,ENSECAG00000055181,22,90,0.24444444444444444
JEJU HORSE,ENSECAG00000055181,3,90,0.03333333333333333
HANOVERIAN,ENSECAG00000055181,5,90,0.05555555555555555
FRIESIAN,ENSECAG00000055181,10,90,0.1111111111111111
FREIBERGER,ENSECAG00000055181,5,90,0.05555555555555555
ARABIAN,ENSECAG00000055181,14,90,0.15555555555555556
AKHAL-TEKE,ENSECAG00000055181,1,90,0.011111111111111112
TIBETAN,ENSECAG00000054944,2,5,0.4
MONGOLIAN,ENSECAG00000054944,3,5,0.6
MONGOLIAN,ENSECAG00000054818,1,1,1.0
TIBETAN,ENSECAG00000054704,4,12,0.3333333333333333
MONGOLIAN,ENSECAG00000054704,6,12,0.5
HANOVERIAN,ENSECAG00000054704,2,12,0.16666666666666666
TIBETAN,ENSECAG00000054672,1,1,1.0
TIBETAN,ENSECAG00000054671,5,29,0.1724137931034483
THOROUGHBRED,ENSECAG00000054671,8,29,0.27586206896551724
STANDARDBRED,ENSECAG00000054671,3,29,0.10344827586206896
QUARTER HORSE,ENSECAG00000054671,5,29,0.1724137931034483
MONGOLIAN,ENSECAG00000054671,5,29,0.1724137931034483
ARABIAN,ENSECAG00000054671,3,29,0.10344827586206896
TIBETAN,ENSECAG00000054524,5,28,0.17857142857142858
THOROUGHBRED,ENSECAG00000054524,3,28,0.10714285714285714
QUARTER HORSE,ENSECAG00000054524,8,28,0.2857142857142857
MONGOLIAN,ENSECAG00000054524,2,28,0.07142857142857142
JEJU HORSE,ENSECAG00000054524,1,28,0.03571428571428571
HANOVERIAN,ENSECAG00000054524,2,28,0.07142857142857142
FRIESIAN,ENSECAG00000054524,2,28,0.07142857142857142
AKHAL-TEKE,ENSECAG00000054524,5,28,0.17857142857142858
AKHAL-TEKE,ENSECAG00000054520,5,5,1.0
MONGOLIAN,ENSECAG00000054461,1,1,1.0
THOROUGHBRED,ENSECAG00000054356,12,27,0.4444444444444444
STANDARDBRED,ENSECAG00000054356,1,27,0.037037037037037035
QUARTER HORSE,ENSECAG00000054356,10,27,0.37037037037037035
MONGOLIAN,ENSECAG00000054356,1,27,0.037037037037037035
HANOVERIAN,ENSECAG00000054356,2,27,0.07407407407407407
ARABIAN,ENSECAG00000054356,1,27,0.037037037037037035
MONGOLIAN,ENSECAG00000054260,3,4,0.75
HANOVERIAN,ENSECAG00000054260,1,4,0.25
TIBETAN,ENSECAG00000054107,6,66,0.09090909090909091
THOROUGHBRED,ENSECAG00000054107,18,66,0.2727272727272727
STANDARDBRED,ENSECAG00000054107,1,66,0.015151515151515152
QUARTER HORSE,ENSECAG00000054107,7,66,0.10606060606060606
MONGOLIAN,ENSECAG00000054107,7,66,0.10606060606060606
JEJU HORSE,ENSECAG00000054107,2,66,0.030303030303030304
HANOVERIAN,ENSECAG00000054107,4,66,0.06060606060606061
FRIESIAN,ENSECAG00000054107,7,66,0.10606060606060606
FREIBERGER,ENSECAG00000054107,2,66,0.030303030303030304
ARABIAN,ENSECAG00000054107,10,66,0.15151515151515152
AKHAL-TEKE,ENSECAG00000054107,2,66,0.030303030303030304
TIBETAN,ENSECAG00000054066,1,6,0.16666666666666666
QUARTER HORSE,ENSECAG00000054066,1,6,0.16666666666666666
MONGOLIAN,ENSECAG00000054066,1,6,0.16666666666666666
JEJU HORSE,ENSECAG00000054066,2,6,0.3333333333333333
FREIBERGER,ENSECAG00000054066,1,6,0.16666666666666666
AKHAL-TEKE,ENSECAG00000053868,1,1,1.0
TIBETAN,ENSECAG00000053849,1,2,0.5
MONGOLIAN,ENSECAG00000053849,1,2,0.5
TIBETAN,ENSECAG00000053831,1,13,0.07692307692307693
STANDARDBRED,ENSECAG00000053831,1,13,0.07692307692307693
QUARTER HORSE,ENSECAG00000053831,2,13,0.15384615384615385
MONGOLIAN,ENSECAG00000053831,1,13,0.07692307692307693
HANOVERIAN,ENSECAG00000053831,3,13,0.23076923076923078
ARABIAN,ENSECAG00000053831,2,13,0.15384615384615385
AKHAL-TEKE,ENSECAG00000053831,3,13,0.23076923076923078
TIBETAN,ENSECAG00000053795,1,27,0.037037037037037035
THOROUGHBRED,ENSECAG00000053795,11,27,0.4074074074074074
STANDARDBRED,ENSECAG00000053795,4,27,0.14814814814814814
QUARTER HORSE,ENSECAG00000053795,1,27,0.037037037037037035
MONGOLIAN,ENSECAG00000053795,5,27,0.18518518518518517
JEJU HORSE,ENSECAG00000053795,2,27,0.07407407407407407
FREIBERGER,ENSECAG00000053795,1,27,0.037037037037037035
ARABIAN,ENSECAG00000053795,2,27,0.07407407407407407
TIBETAN,ENSECAG00000053575,14,123,0.11382113821138211
THOROUGHBRED,ENSECAG00000053575,19,123,0.15447154471544716
STANDARDBRED,ENSECAG00000053575,9,123,0.07317073170731707
QUARTER HORSE,ENSECAG00000053575,19,123,0.15447154471544716
MONGOLIAN,ENSECAG00000053575,23,123,0.18699186991869918
JEJU HORSE,ENSECAG00000053575,5,123,0.04065040650406504
HANOVERIAN,ENSECAG00000053575,4,123,0.032520325203252036
FRIESIAN,ENSECAG00000053575,4,123,0.032520325203252036
FREIBERGER,ENSECAG00000053575,10,123,0.08130081300813008
ARABIAN,ENSECAG00000053575,7,123,0.056910569105691054
AKHAL-TEKE,ENSECAG00000053575,9,123,0.07317073170731707
JEJU HORSE,ENSECAG00000053560,2,2,1.0
TIBETAN,ENSECAG00000053464,1,19,0.05263157894736842
QUARTER HORSE,ENSECAG00000053464,3,19,0.15789473684210525
MONGOLIAN,ENSECAG00000053464,3,19,0.15789473684210525
JEJU HORSE,ENSECAG00000053464,5,19,0.2631578947368421
HANOVERIAN,ENSECAG00000053464,2,19,0.10526315789473684
FREIBERGER,ENSECAG00000053464,2,19,0.10526315789473684
AKHAL-TEKE,ENSECAG00000053464,3,19,0.15789473684210525
TIBETAN,ENSECAG00000053428,3,32,0.09375
THOROUGHBRED,ENSECAG00000053428,1,32,0.03125
STANDARDBRED,ENSECAG00000053428,1,32,0.03125
QUARTER HORSE,ENSECAG00000053428,7,32,0.21875
MONGOLIAN,ENSECAG00000053428,2,32,0.0625
HANOVERIAN,ENSECAG00000053428,6,32,0.1875
ARABIAN,ENSECAG00000053428,9,32,0.28125
AKHAL-TEKE,ENSECAG00000053428,3,32,0.09375
MONGOLIAN,ENSECAG00000053389,2,3,0.6666666666666666
FREIBERGER,ENSECAG00000053389,1,3,0.3333333333333333
MONGOLIAN,ENSECAG00000053166,1,1,1.0
TIBETAN,ENSECAG00000053124,1,8,0.125
MONGOLIAN,ENSECAG00000053124,4,8,0.5
JEJU HORSE,ENSECAG00000053124,1,8,0.125
ARABIAN,ENSECAG00000053124,2,8,0.25
QUARTER HORSE,ENSECAG00000053069,1,10,0.1
MONGOLIAN,ENSECAG00000053069,4,10,0.4
FREIBERGER,ENSECAG00000053069,1,10,0.1
AKHAL-TEKE,ENSECAG00000053069,4,10,0.4
TIBETAN,ENSECAG00000052948,2,12,0.16666666666666666
QUARTER HORSE,ENSECAG00000052948,1,12,0.08333333333333333
MONGOLIAN,ENSECAG00000052948,8,12,0.6666666666666666
JEJU HORSE,ENSECAG00000052948,1,12,0.08333333333333333
TIBETAN,ENSECAG00000052862,4,16,0.25
